geometry,temperature_K,window_s,center_distance_nm,surface_gap_nm,kBT_J,U_initial_kBT,Udd_eq_kBT,Udd_time_mean_kBT,Udd_end_kBT,delta_Uani_kBT,delta_Fmag_eq_kBT,delta_Fmag_time_mean_kBT,delta_Fmag_end_kBT,delta_Fmag_of_mean_probability_kBT,relaxation_free_energy_excess_time_mean_kBT,relaxation_free_energy_excess_end_kBT,internal_energy_relaxation_deficit_kBT,vdW_kBT,partial_contact_F_eq_kBT,partial_contact_F_time_mean_kBT,tau_N_isolated_s,tau_B_free_s,hexane_viscosity_Pa_s,detailed_balance_relative_error,KL_quadrature_error_kBT,free_energy_identity_error_kBT,ligand_solvent_F_J,assembly_translation_rotation_F_J,assembly_delta_G_J,U_initial_J,Udd_eq_J,Udd_time_mean_J,Udd_end_J,delta_Uani_J,delta_Fmag_eq_J,delta_Fmag_time_mean_J,delta_Fmag_end_J,delta_Fmag_of_mean_probability_J,relaxation_free_energy_excess_time_mean_J,relaxation_free_energy_excess_end_J,internal_energy_relaxation_deficit_J,vdW_J,partial_contact_F_eq_J,partial_contact_F_time_mean_J,KL_quadrature_error_J,free_energy_identity_error_J
tip,279.0,20.0,28.516660498395403,3.0,3.85201071e-21,0.0,-1.483650431742752,-1.1250989470549606,-1.4280355019364805,0.0,-0.7550285116394493,-0.6646861502386254,-0.7530624600180346,-0.7058673229058156,0.09034236140082383,0.0019660516214143435,0.3585514846877913,-0.06368632831541951,-0.8187148399548688,-0.728372478554045,7.1732974437416654,1.0178300930909635e-06,0.00036390003144118885,2.8435004687985984e-16,1.003001697262016e-15,3.885780586188048e-16,nan,nan,nan,0.0,-5.715037352969205e-21,-4.333893193865431e-21,-5.500808047719549e-21,0.0,-2.9083779131905185e-21,-2.5603781695078545e-21,-2.900804661288416e-21,-2.71900848767223e-21,3.47999743682664e-22,7.573251902100917e-24,1.381144159103773e-21,-2.453204187515722e-22,-3.1536983319420907e-21,-2.8056985882594266e-21,3.863573280001464e-36,1.4968068434706439e-36
tip,280.0,20.0,28.516660498395403,3.0,3.8658172000000005e-21,0.0,-1.4733400182265441,-1.141065103026591,-1.4279159405726585,0.0,-0.7497387409027327,-0.6668505840896779,-0.7483807022388489,-0.7070005511543732,0.08288815681305489,0.001358038663883565,0.3322749151999531,-0.06345887714286443,-0.8131976180455972,-0.7303094612325424,6.614370349308576,1.0030879427742102e-06,0.0003599147492256977,3.415346245294937e-16,9.202434016259409e-16,5.134781488891349e-16,nan,nan,nan,0.0,-5.6956631839084886e-21,-4.411149101599968e-21,-5.520062003219962e-21,0.0,-2.898352920088128e-21,-2.5779224578039234e-21,-2.893102990863021e-21,-2.7331348910620563e-21,3.2043046228420485e-22,5.249929225106106e-24,1.2845140823085204e-21,-2.4532041875157216e-22,-3.1436733388397006e-21,-2.823242876555496e-21,3.5574927701920705e-36,1.9850126597997788e-36
tip,281.0,20.0,28.516660498395403,3.0,3.87962369e-21,0.0,-1.4631363412894713,-1.1555125868456995,-1.4264497816640231,0.0,-0.7445043953347499,-0.6684413424476116,-0.7435913195357198,-0.7074275359176156,0.0760630528871383,0.0009130757990299162,0.3076237544437719,-0.06323304483986492,-0.8077374401746148,-0.7316743872874765,6.102515996427385,9.886237867741265e-07,0.0003559917867522728,3.1573111966492975e-16,8.444695263858192e-16,3.3306690738754696e-16,nan,nan,nan,0.0,-5.676418411366559e-21,-4.482954006019758e-21,-5.534088365539072e-21,0.0,-2.888396889449821e-21,-2.5933008675351564e-21,-2.8848544989491385e-21,-2.7445526273043076e-21,2.9509602191466466e-22,3.542390500682142e-24,1.1934644053468003e-21,-2.453204187515722e-22,-3.1337173082013933e-21,-2.838621286286729e-21,3.2762239800495044e-36,1.2921742642557633e-36
tip,282.0,20.0,28.516660498395403,3.0,3.8934301800000006e-21,0.0,-1.453037961846531,-1.1684866291555482,-1.4237773377776595,0.0,-0.7393247045392082,-0.6695063745638637,-0.7387285299909535,-0.7072206968291558,0.06981832997534441,0.0005961745482543444,0.28455133269098276,-0.0630088141844044,-0.8023335187236126,-0.7325151887482682,5.6334886936397535,9.744313791173392e-07,0.00035212995562527375,3.3696897316210966e-16,7.751391747950412e-16,3.7470027081099033e-16,nan,nan,nan,0.0,-5.657301853338973e-21,-4.54942110688068e-21,-5.543377656503594e-21,0.0,-2.8785091174725364e-21,-2.606676324429332e-21,-2.876187953493814e-21,-2.7535144049552657e-21,2.7183279304320466e-22,2.321163978721331e-24,1.1078807464582931e-21,-2.453204187515722e-22,-3.123829536224109e-21,-2.851996743180904e-21,3.017950256847309e-36,1.4588693428296831e-36
tip,283.0,20.0,28.516660498395403,3.0,3.90723667e-21,0.0,-1.4430434637935705,-1.1800384480914898,-1.4200285075293793,0.0,-0.7341989113544072,-0.6700912926009724,-0.7338217735005881,-0.7064485992475902,0.0641076187534347,0.0003771378538191877,0.2630050157020807,-0.06278616819788707,-0.7969850795522943,-0.7328774607988595,5.203449928986809,9.605046331934735e-07,0.00034832809322655144,2.702750944476301e-16,7.117375439395468e-16,3.5041414214731503e-16,nan,nan,nan,0.0,-5.638312338138056e-21,-4.6106894963929605e-21,-5.548387457064162e-21,0.0,-2.868688909518019e-21,-2.618205270698219e-21,-2.8672153426659323e-21,-2.760261872450319e-21,2.5048363881979976e-22,1.4735668520874299e-24,1.0276228417450954e-21,-2.453204187515722e-22,-3.1140093282695913e-21,-2.8635256894497917e-21,2.7809270310963334e-36,1.3691509858845819e-36
tip,284.0,20.0,28.516660498395403,3.0,3.9210431600000006e-21,0.0,-1.4331514536105567,-1.1902239702131046,-1.4153254497958798,0.0,-0.7291262715861482,-0.6702392369515707,-0.7288956731629028,-0.7051755694601058,0.058887034634577486,0.00023059842324499227,0.24292748339745218,-0.06256509014085225,-0.7916913617270004,-0.7328043270924229,4.80892708493897,9.468376172948694e-07,0.0003445850621132885,7.700582179143066e-17,6.537774170320696e-16,6.036837696399289e-16,nan,nan,nan,0.0,-5.619448704423732e-21,-4.666919557272138e-21,-5.549552174096059e-21,0.0,-2.858935579979169e-21,-2.6280369756125762e-21,-2.858031393608996e-21,-2.7650238432306535e-21,2.308986043665932e-22,9.041863701715621e-25,9.525291471515936e-22,-2.453204187515722e-22,-3.1042559987307412e-21,-2.873357394364148e-21,2.5634894692160646e-36,2.367070115749659e-36
tip,285.0,20.0,28.516660498395403,3.0,3.93484965e-21,0.0,-1.4233605599713401,-1.1991028637347214,-1.4097848670795337,0.0,-0.7241060537467163,-0.6699907586360853,-0.7239701033453385,-0.703461482925158,0.0541152951106311,0.0001359504013773642,0.22425769623661873,-0.062345563508779095,-0.7864516172554954,-0.7323363221448643,4.4467765580963485,9.334245502889819e-07,0.00034089974942999975,4.280653579829171e-16,6.00800466162078e-16,4.85722573273506e-16,nan,nan,nan,0.0,-5.600709801227032e-21,-4.7182894836805665e-21,-5.5472914908031995e-21,0.0,-2.849248452148148e-21,-2.6363129021224347e-21,-2.848713507758869e-21,-2.768015169876539e-21,2.129355500257135e-22,5.34944389277081e-25,8.824203175464656e-22,-2.453204187515722e-22,-3.09456887089972e-21,-2.881633320874007e-21,2.3640595039976897e-36,1.9112452974423546e-36
tip,286.0,20.0,28.516660498395403,3.0,3.9486561400000006e-21,0.0,-1.413669433359793,-1.206737800660481,-1.4035194586468815,0.0,-0.7191375387997931,-0.6693837295882484,-0.7190604539421576,-0.7013616729817993,0.04975380921154471,7.708485763509515e-05,0.20693163269931203,-0.06212757202797916,-0.7812651108277723,-0.7315113016162276,4.1141507910983925,9.202597974194416e-07,0.00033727106633441576,2.8933707324935935e-16,5.523782454946415e-16,4.83554168928535e-16,nan,nan,nan,0.0,-5.5820944879664684e-21,-4.764992625948105e-21,-5.542015727995486e-21,0.0,-2.839626858086292e-21,-2.6431661738547373e-21,-2.8393224764898882e-21,-2.7694360763802542e-21,1.9646068423155461e-22,3.043815964018444e-25,8.171018620183634e-22,-2.453204187515722e-22,-3.084947276837864e-21,-2.8884865926063094e-21,2.1811517506748436e-36,1.9093891381622572e-36
tip,287.0,20.0,28.516660498395403,3.0,3.96246263e-21,0.0,-1.4040767456923002,-1.213193852626373,-1.3966383464524514,0.0,-0.7142200199111501,-0.668453293185414,-0.7141780954825805,-0.6989269227472319,0.04576672672573616,4.192442856926475e-05,0.1908828930659272,-0.06191109965157506,-0.7761311195627252,-0.7303643928369891,3.8084687817186915,9.073378662318363e-07,0.0003336979474369494,3.986906715491039e-16,5.081127377263978e-16,6.140921104957897e-16,nan,nan,nan,0.0,-5.563601634457754e-21,-4.807235303977731e-21,-5.534127255442832e-21,0.0,-2.8300701384957887e-21,-2.648721194147637e-21,-2.829904014514297e-21,-2.7694718124868034e-21,1.813489443481518e-22,1.6612398148981595e-25,7.563663304800228e-22,-2.453204187515722e-22,-3.075390557247361e-21,-2.894041612899209e-21,2.0133777350678426e-36,2.4333170392173977e-36
tip,288.0,20.0,28.516660498395403,3.0,3.976269120000001e-21,0.0,-1.3945811899465168,-1.2185379326041494,-1.389246515914686,0.0,-0.7093528022049727,-0.6672318634977641,-0.7093309919596424,-0.6962035171156449,0.04212093870720852,2.181024532984079e-05,0.17604325734236737,-0.06169613055556264,-0.7710489327605353,-0.7289279940533268,3.5273896846555934,8.946534026204293e-07,0.0003301793502534702,3.4150554936554976e-16,4.676363597156787e-16,3.707971429900425e-16,nan,nan,nan,0.0,-5.54523012091719e-21,-4.845234752962521e-21,-5.524018021299155e-21,0.0,-2.820577642593101e-21,-2.653093454706215e-21,-2.820490919188095e-21,-2.7682925463423306e-21,1.6748418788688597e-22,8.672340500467015e-26,6.999953679546687e-22,-2.453204187515722e-22,-3.0658980613446736e-21,-2.8984138734577874e-21,1.8594480165266655e-36,1.4743892294555308e-36
tip,289.0,20.0,28.516660498395403,3.0,3.99007561e-21,0.0,-1.3851814797963327,-1.2228382165861644,-1.3814435060542072,0.0,-0.7045352025256948,-0.6657491753533092,-0.7045243814780258,-0.693233342678413,0.03878602717238555,1.082104766875246e-05,0.16234326321016823,-0.061482649134955165,-0.76601785166065,-0.7272318244882644,3.2687891659508583,8.822011869920857e-07,0.00032671425467108986,4.491733556341333e-16,4.3061140400519394e-16,7.945033519973776e-16,nan,nan,nan,0.0,-5.526978837959055e-21,-4.879216942976352e-21,-5.5120640400997795e-21,0.0,-2.8111487279841855e-21,-2.6563895469548527e-21,-2.8111055511858066e-21,-2.766053452659908e-21,1.5475918102933286e-22,4.317679837773655e-26,6.4776189498270265e-22,-2.453204187515722e-22,-3.0564691467357576e-21,-2.9017099657064248e-21,1.7181720605089807e-36,3.1701284468679814e-36
tip,290.0,20.0,28.516660498395403,3.0,4.0038821e-21,0.0,-1.3758763492529704,-1.2261635094507466,-1.3733217006707976,0.0,-0.6997665492051901,-0.6640323809256228,-0.699761444835082,-0.6900540301415148,0.035734168279567324,5.104370107816055e-06,0.14971283980222383,-0.061270640000007044,-0.7610371892051971,-0.7253030209256298,3.0307382090420703,8.699761305438596e-07,0.0003233016624266923,2.8224995112711757e-16,3.9672896389805556e-16,3.2829641782861074e-16,nan,nan,nan,0.0,-5.508846686587316e-21,-4.909414127163025e-21,-5.498618174857365e-21,0.0,-2.8017827605414297e-21,-2.6587073638084826e-21,-2.801762323245322e-21,-2.7628949793164715e-21,1.430753967329474e-22,2.0437296106459774e-26,5.994325594242915e-22,-2.453204187515722e-22,-3.047103179293002e-21,-2.9040277825600547e-21,1.588455997102971e-36,1.3144601508380954e-36
tip,291.0,20.0,28.516660498395403,3.0,4.01768859e-21,0.0,-1.3666645523121508,-1.2285825504559393,-1.3649646040977226,0.0,-0.6950461818351945,-0.6621061837804254,-0.6950439001713414,-0.686699136654449,0.03293999805476915,2.2816638527737784e-06,0.13808200185621144,-0.06106008797251561,-0.7561062698077101,-0.723166271752941,2.811484105852041,8.579732716507367e-07,0.00031994059659792005,4.790120409207391e-16,3.6570744271512587e-16,6.522560269672795e-16,nan,nan,nan,0.0,-5.490832578181987e-21,-4.936062094839927e-21,-5.484002715637288e-21,0.0,-2.7924791142823266e-21,-2.6601364599430583e-21,-2.7924699472674976e-21,-2.758943286099431e-21,1.3234265433926823e-22,9.16701482750465e-27,5.5477048334205955e-22,-2.453204187515722e-22,-3.0377995330338987e-21,-2.9054568786946308e-21,1.46929861987464e-36,2.6205615973051713e-36
tip,292.0,20.0,28.516660498395403,3.0,4.03149508e-21,0.0,-1.3575448626072546,-1.2301632802195734,-1.3564454397420558,0.0,-0.6903734510448398,-0.6599929988698803,-0.6903724879039672,-0.6831983653429272,0.03038045217495956,9.631408725541656e-07,0.12738158238768116,-0.06085097808219878,-0.7512244291270386,-0.720843976952079,2.6094333966185577,8.461877723601676e-07,0.0003166301011063466,3.8177598874086474e-16,3.3729077503163516e-16,3.7470027081099033e-16,nan,nan,nan,0.0,-5.472935434480423e-21,-4.959397211801872e-21,-5.468503116608534e-21,0.0,-2.7832371712498927e-21,-2.660758527778368e-21,-2.7832332883522033e-21,-2.7543108485440537e-21,1.2247864347152476e-22,3.882897689049026e-27,5.135382226785512e-22,-2.453204187515722e-22,-3.0285575900014648e-21,-2.90607894652994e-21,1.359786100069424e-36,1.510602298249175e-36
tip,293.0,20.0,28.516660498395403,3.0,4.04530157e-21,0.0,-1.3485160730684078,-1.2309721085556786,-1.347826308942037,0.0,-0.6857477182831531,-0.6577131267676228,-0.6857473357546675,-0.679577817515788,0.028034591515530182,3.825284851494658e-07,0.1175439645127292,-0.060643295563146904,-0.7463910138462999,-0.7183564223307697,2.423136548879933,8.346149149901256e-07,0.00031336924023256586,4.932881950070656e-16,3.112464898650267e-16,7.320533068622126e-16,nan,nan,nan,0.0,-5.455154187553865e-21,-4.979653403366498e-21,-5.4523638836505276e-21,0.0,-2.774056321394757e-21,-2.660647944322674e-21,-2.774054773951674e-21,-2.7490972121337912e-21,1.1340837707208294e-22,1.5474430815448557e-27,4.755007841873677e-22,-2.453204187515722e-22,-3.019376740146329e-21,-2.905968363074246e-21,1.2590859141079817e-36,2.9613763915734005e-36
tip,294.0,20.0,28.516660498395403,3.0,4.05910806e-21,0.0,-1.3395769955874042,-1.2310732294908777,-1.339158020485208,0.0,-0.6811683556064283,-0.6552849319216935,-0.6811682132124088,-0.6758602707008667,0.025883423684734834,1.42394018821327e-07,0.10850376609652645,-0.06043702585034709,-0.7416053814567753,-0.7157219577720405,2.25127418959719,8.232500988275061e-07,0.0003101570981429287,2.7547996494187145e-16,2.873658909987809e-16,6.431487287184012e-16,nan,nan,nan,0.0,-5.437487779779417e-21,-4.997059268276652e-21,-5.435787114565153e-21,0.0,-2.7649359624589993e-21,-2.6598723487598973e-21,-2.764935384466287e-21,-2.74338987223567e-21,1.0506361369910206e-22,5.779927094934401e-28,4.404285115027653e-22,-2.453204187515722e-22,-3.0102563812105714e-21,-2.9051927675114694e-21,1.166449204322233e-36,2.610610188519616e-36
tip,295.0,20.0,28.516660498395403,3.0,4.07291455e-21,0.0,-1.330726460688417,-1.2305280268062688,-1.3304805761522298,0.0,-0.6766347454703219,-0.6527250171000127,-0.6766346959938533,-0.6720654737676963,0.02390972837030913,4.947646839838574e-08,0.10019843388214822,-0.060232154576278105,-0.7368669000465999,-0.7129571716762908,2.0926447251958735,8.12088836923794e-07,0.0003069927784276647,2.736327382106268e-16,2.6557548717349973e-16,3.0184188481996443e-16,nan,nan,nan,0.0,-5.4199351638078574e-21,-5.011835504562043e-21,-5.4189336971028006e-21,0.0,-2.755875499861621e-21,-2.658493219295641e-21,-2.755875298348192e-21,-2.7372652466610937e-21,9.738228056597984e-23,2.0151342802240049e-28,4.080996592458145e-22,-2.453204187515722e-22,-3.001195918613193e-21,-2.903813638047213e-21,1.0816662658322855e-36,1.2293762044826574e-36
tip,296.0,20.0,28.516660498395403,3.0,4.08672104e-21,0.0,-1.3219633172043928,-1.2293946029046898,-1.321824197705865,0.0,-0.6721462805265821,-0.6500483888039561,-0.672146264548962,-0.6682104494378694,0.02209789172262597,1.597761955032806e-08,0.09256871429970293,-0.060028667567574474,-0.7321749480941566,-0.7100770563715306,1.9461532026896715,8.011267529850265e-07,0.0003038754036501331,2.071332722226327e-16,2.4547935308952602e-16,5.655198531684391e-16,nan,nan,nan,0.0,-5.402495302527386e-21,-5.024192790153041e-21,-5.401926759945678e-21,0.0,-2.7468743465857253e-21,-2.6565664275432277e-21,-2.746874281289649e-21,-2.7307897028655974e-21,9.030791904249739e-23,6.529607398544102e-29,3.783025123743448e-22,-2.453204187515722e-22,-2.9921947653372978e-21,-2.9018868462948002e-21,1.003205637156555e-36,2.3111218824811708e-36
tip,297.0,20.0,28.516660498395403,3.0,4.1005275300000004e-21,0.0,-1.3132864319590762,-1.2277274489967738,-1.3132107193390925,0.0,-0.6677023634242802,-0.647268610727992,-0.6677023586505539,-0.6643097946131522,0.020433752696288256,4.7737259032884505e-09,0.08555898296230247,-0.05982655084175772,-0.7275289142660379,-0.7070951615697497,1.8108012812936158,7.903595783531431e-07,0.0003008041149069438,4.75249803498881e-16,2.2729999330954564e-16,3.9985376121265404e-16,nan,nan,nan,0.0,-5.3851671690236646e-21,-5.034330203947942e-21,-5.384856707341053e-21,0.0,-2.7379319230673266e-21,-2.654142757594985e-21,-2.7379319034925305e-21,-2.7240206012598764e-21,8.378916547234173e-23,1.9574794487108412e-29,3.5083696507572225e-22,-2.453204187515722e-22,-2.9832523418188987e-21,-2.899463176346557e-21,9.320498801346077e-37,1.639611355826534e-36
tip,298.0,20.0,28.516660498395403,3.0,4.11433402e-21,0.0,-1.3046946894545814,-1.2255772589583211,-1.3046551500757064,0.0,-0.6633024066154443,-0.6443979440965879,-0.6633024053021758,-0.6603759700324672,0.01890446251885638,1.3132684883142287e-09,0.0791174304962603,-0.0596257906040337,-0.722928197219478,-0.7040237347006216,1.6856781983081814,7.797831490759282e-07,0.0002977780713986992,4.431924258483586e-16,2.100325166286121e-16,5.585809592645319e-16,nan,nan,nan,0.0,-5.3679497465363194e-21,-5.042434210670571e-21,-5.367787068324685e-21,0.0,-2.7290476570857953e-21,-2.6512683838146498e-21,-2.7290476516825702e-21,-2.71700731949508e-21,7.777927327114569e-23,5.4032252188652036e-30,3.2551553586574923e-22,-2.453204187515722e-22,-2.9743680758373678e-21,-2.8965888025662223e-21,8.641439284713145e-37,2.2981886436262977e-36
tip,299.0,20.0,28.516660498395403,3.0,4.1281405100000004e-21,0.0,-1.296186991564416,-1.222990875598032,-1.296167227527427,0.0,-0.6589458321649913,-0.6414474748741384,-0.6589458318340062,-0.6564195725054235,0.017498357290852765,3.309848879348709e-10,0.07319611596638387,-0.059426373244153986,-0.7183722054091453,-0.7008738481182925,1.5699526257777612,7.693934030628337e-07,0.0002947964500111128,2.8427475218797654e-16,1.9447596247699272e-16,3.5735303605122226e-16,nan,nan,nan,0.0,-5.350842028412094e-21,-5.0486781769166074e-21,-5.350760439690359e-21,0.0,-2.7202209836559618e-21,-2.6479853060651384e-21,-2.720220982289609e-21,-2.709792228816521e-21,7.223567759082315e-23,1.366352124081751e-30,3.021638514954871e-22,-2.453204187515722e-22,-2.965541402407534e-21,-2.8933057248167106e-21,8.028240989225136e-37,1.4752035444945413e-36
tip,300.0,20.0,28.516660498395403,3.0,4.141947e-21,0.0,-1.28776225723192,-1.220011348354271,-1.2877528263790465,0.0,-0.6546320715648379,-0.6384272285111836,-0.6546320714888205,-0.6524495850159838,0.01620484305365435,7.601688506095328e-11,0.06775090887764912,-0.059228285333340146,-0.7138603568981781,-0.6976555138445237,1.4628653256982243,7.591863773240398e-07,0.0002918584449062604,6.0305887818578e-16,1.8120804041956585e-16,5.295243410419204e-16,nan,nan,nan,0.0,-5.333843018054979e-21,-5.053222344281928e-21,-5.333803955962213e-21,0.0,-2.711451344921766e-21,-2.6443317438502114e-21,-2.7114513446069057e-21,-2.702411601308199e-21,6.711960107155447e-23,3.1485790902756024e-31,2.8062067377305215e-22,-2.453204187515722e-22,-2.956771763673338e-21,-2.8896521626017835e-21,7.5055409939169955e-37,2.1932617558055588e-36
