geometry,exposure_s,time_s,temperature_K,stage,Udd_J,Udd_kBT
tip,20.0,616.0,257.0,ramp,-6.121312408769673e-21,-1.7251550698905855
tip,20.0,619.0,256.75,ramp,-6.125260846240459e-21,-1.7279487327117187
tip,20.0,622.0,256.5,ramp,-6.129236629292479e-21,-1.7307555630330342
tip,20.0,625.0,256.25,ramp,-6.133234208186118e-21,-1.7335740307457366
tip,20.0,628.0,256.0,ramp,-6.137248876692807e-21,-1.7364028384173875
tip,20.0,631.0,255.75,ramp,-6.141276614731048e-21,-1.7392408778628516
tip,20.0,634.0,255.5,ramp,-6.145313963769935e-21,-1.7420871957492778
tip,20.0,637.0,255.25,ramp,-6.149357927584311e-21,-1.7449409661927329
tip,20.0,640.0,255.0,ramp,-6.153405892743299e-21,-1.7478014687986672
tip,20.0,643.0,254.75,ramp,-6.157455564549995e-21,-1.7506680709661064
tip,20.0,646.0,254.5,ramp,-6.161504915148313e-21,-1.7535402135502665
tip,20.0,649.0,254.25,ramp,-6.165552141264405e-21,-1.756417399185246
tip,20.0,652.0,254.0,ramp,-6.1695956296179035e-21,-1.7592991827248512
tip,20.0,655.0,253.75,ramp,-6.173633928471397e-21,-1.7621851633789964
tip,20.0,658.0,253.5,ramp,-6.177665724116754e-21,-1.7650749782141242
tip,20.0,661.0,253.25,ramp,-6.181689821352196e-21,-1.767968296756487
tip,20.0,664.0,253.0,ramp,-6.185705127200674e-21,-1.7708648164913612
tip,20.0,667.0,252.75,ramp,-6.189710637273069e-21,-1.7737642590934721
tip,20.0,670.0,252.5,ramp,-6.1937054242996035e-21,-1.7766663672569725
tip,20.0,673.0,252.25,ramp,-6.197688628446431e-21,-1.7795709020191632
tip,20.0,676.0,252.0,ramp,-6.2016594491085016e-21,-1.7824776404925893
tip,20.0,679.0,251.75,ramp,-6.205617137928364e-21,-1.7853863739363325
tip,20.0,682.0,251.5,ramp,-6.2095609928372326e-21,-1.7882969061102045
tip,20.0,685.0,251.25,ramp,-6.2134903529518055e-21,-1.791209051865807
tip,20.0,688.0,251.0,ramp,-6.217404594190242e-21,-1.7941226359366957
tip,20.0,691.0,250.75,ramp,-6.221303125494917e-21,-1.7970374918965777
tip,20.0,694.0,250.5,ramp,-6.2251853855687776e-21,-1.799953461259771
tip,20.0,697.0,250.25,ramp,-6.2290508400480876e-21,-1.8028703927025773
tip,20.0,700.0,250.0,ramp,-6.232898979047319e-21,-1.805788141387802
tip,20.0,700.0001,250.0,hold,-6.232899107064218e-21,-1.805788178476707
tip,20.0,700.0001662938736,250.0,hold,-6.232899191931454e-21,-1.8057882030643424
tip,20.0,700.0002765365241,250.0,hold,-6.232899333060237e-21,-1.8057882439520072
tip,20.0,700.0004598632978,250.0,hold,-6.232899567748128e-21,-1.8057883119455063
tip,20.0,700.0007647244913,250.0,hold,-6.2328999580179666e-21,-1.8057884250140235
tip,20.0,700.0012716899791,250.0,hold,-6.232900607007972e-21,-1.8057886130386425
tip,20.0,700.0021147425268,250.0,hold,-6.23290168622524e-21,-1.8057889257081965
tip,20.0,700.0035166872651,250.0,hold,-6.2329034808605164e-21,-1.8057894456478123
tip,20.0,700.0058480354764,250.0,hold,-6.23290646512695e-21,-1.8057903102459638
tip,20.0,700.0097249247247,250.0,hold,-6.232911427496898e-21,-1.8057917479379328
tip,20.0,700.0161719540316,250.0,hold,-6.232919678833528e-21,-1.8057941385054501
tip,20.0,700.0268929688,250.0,hold,-6.232933398142618e-21,-1.8057981132474996
tip,20.0,700.04472135955,250.0,hold,-6.232956206546611e-21,-1.8058047212714052
tip,20.0,700.0743688811331,250.0,hold,-6.232994119033444e-21,-1.805815705232378
tip,20.0,700.1236708932071,250.0,hold,-6.23305711960741e-21,-1.8058339576843672
tip,20.0,700.2056571188596,250.0,hold,-6.233161759855217e-21,-1.8058642739335535
tip,20.0,700.3419951893353,250.0,hold,-6.233335422933643e-21,-1.805914587395824
tip,20.0,700.5687170479539,250.0,hold,-6.2336232572683975e-21,-1.8059979784198292
tip,20.0,700.9457416090032,250.0,hold,-6.234099278566894e-21,-1.80613589074903
tip,20.0,701.5727103560864,250.0,hold,-6.2348836745490076e-21,-1.8063631450278839
tip,20.0,702.6153209720237,250.0,hold,-6.236168503340419e-21,-1.8067353841100582
tip,20.0,704.349118552082,250.0,hold,-6.238252452977092e-21,-1.8073391435410713
tip,20.0,707.232317708762,250.0,hold,-6.241578892970377e-21,-1.808302875812861
tip,20.0,712.0269012707031,250.0,hold,-6.246753952458658e-21,-1.8098021879445558
tip,20.0,720.0,250.0,hold,-6.254487176279877e-21,-1.812042648429797
tip,20.0,723.0,249.75,ramp,-6.2572528367638066e-21,-1.8146585708943903
tip,20.0,726.0,249.5,ramp,-6.2600954722736905e-21,-1.8173020814939214
tip,20.0,729.0,249.25,ramp,-6.2630039012350374e-21,-1.8199700139814792
tip,20.0,732.0,249.0,ramp,-6.265968382249688e-21,-1.8226596083161783
tip,20.0,735.0,248.75,ramp,-6.268980399944323e-21,-1.8253684503488998
tip,20.0,738.0,248.5,ramp,-6.272032486083556e-21,-1.8280944214224448
tip,20.0,741.0,248.25,ramp,-6.2751180696442105e-21,-1.8308356561169126
tip,20.0,744.0,248.0,ramp,-6.278231350756871e-21,-1.8335905067100604
tip,20.0,747.0,247.75,ramp,-6.2813671943835724e-21,-1.8363575131923555
tip,20.0,750.0,247.5,ramp,-6.284521040369143e-21,-1.8391353778919686
tip,20.0,753.0,247.25,ramp,-6.287688827120217e-21,-1.8419229439379312
tip,20.0,756.0,247.0,ramp,-6.290866926661604e-21,-1.8447191769287716
tip,20.0,759.0,246.75,ramp,-6.294052089220155e-21,-1.8475231492863642
tip,20.0,762.0,246.5,ramp,-6.297241395810361e-21,-1.850334026865741
tip,20.0,765.0,246.25,ramp,-6.300432217559737e-21,-1.853151057465713
tip,20.0,768.0,246.0,ramp,-6.3036221807265464e-21,-1.8559735609454326
tip,20.0,771.0,245.75,ramp,-6.30680913653856e-21,-1.858800920701525
tip,20.0,774.0,245.5,ramp,-6.309991135125354e-21,-1.8616325763008639
tip,20.0,777.0,245.25,ramp,-6.3131664029357954e-21,-1.864468017097564
tip,20.0,780.0,245.0,ramp,-6.31633332312963e-21,-1.867306776690137
tip,20.0,783.0,244.75,ramp,-6.319490418513719e-21,-1.8701484280977176
tip,20.0,786.0,244.5,ramp,-6.322636336660248e-21,-1.8729925795530806
tip,20.0,789.0,244.25,ramp,-6.325769836900583e-21,-1.8758388708260214
tip,20.0,792.0,244.0,ramp,-6.3288897789346695e-21,-1.8786869700036974
tip,20.0,795.0,243.75,ramp,-6.3319951128354474e-21,-1.8815365706656826
tip,20.0,798.0,243.5,ramp,-6.335084870259919e-21,-1.884387389400541
tip,20.0,801.0,243.25,ramp,-6.338158156706536e-21,-1.8872391636186379
tip,20.0,804.0,243.0,ramp,-6.341214144681368e-21,-1.890091649622323
tip,20.0,807.0,242.75,ramp,-6.344252067655371e-21,-1.8929446209002327
tip,20.0,810.0,242.5,ramp,-6.3472712147114025e-21,-1.8957978666170547
tip,20.0,813.0,242.25,ramp,-6.350270925793975e-21,-1.89865119027415
tip,20.0,816.0,242.0,ramp,-6.353250587486371e-21,-1.9015044085197144
tip,20.0,819.0,241.75,ramp,-6.356209629250225e-21,-1.90435735009011
tip,20.0,822.0,241.5,ramp,-6.359147520071151e-21,-1.9072098548664067
tip,20.0,825.0,241.25,ramp,-6.362063765461562e-21,-1.9100617730322902
tip,20.0,828.0,241.0,ramp,-6.3649579047781765e-21,-1.9129129643213094
tip,20.0,831.0,240.75,ramp,-6.367829508817154e-21,-1.915763297342954
tip,20.0,834.0,240.5,ramp,-6.370678177654532e-21,-1.9186126489784077
tip,20.0,837.0,240.25,ramp,-6.373503538703727e-21,-1.9214609038379682
tip,20.0,840.0,240.0,ramp,-6.376305244965358e-21,-1.9243079537731163
tip,20.0,840.0001,240.0,hold,-6.37630533795999e-21,-1.9243079818380069
tip,20.0,840.0001662938736,240.0,hold,-6.376305399609705e-21,-1.9243080004433013
tip,20.0,840.0002765365241,240.0,hold,-6.376305502129342e-21,-1.9243080313827476
tip,20.0,840.0004598632978,240.0,hold,-6.376305672613045e-21,-1.9243080828330992
tip,20.0,840.0007647244913,240.0,hold,-6.3763059561165165e-21,-1.924308168391736
tip,20.0,840.0012716899791,240.0,hold,-6.376306427564088e-21,-1.9243083106701053
tip,20.0,840.0021147425268,240.0,hold,-6.3763072115488376e-21,-1.9243085472692063
tip,20.0,840.0035166872651,240.0,hold,-6.3763085152572635e-21,-1.9243089407159433
tip,20.0,840.0058480354764,240.0,hold,-6.3763106832163496e-21,-1.9243095949852658
tip,20.0,840.0097249247247,240.0,hold,-6.376314288321634e-21,-1.9243106829715693
tip,20.0,840.0161719540316,240.0,hold,-6.376320283175561e-21,-1.9243124921611625
tip,20.0,840.0268929688,240.0,hold,-6.376330251655033e-21,-1.9243155005529504
tip,20.0,840.04472135955,240.0,hold,-6.37634682697953e-21,-1.924320502827393
tip,20.0,840.0743688811331,240.0,hold,-6.376374386177299e-21,-1.9243288199297632
tip,20.0,840.1236708932071,240.0,hold,-6.376420202852306e-21,-1.924342646964189
tip,20.0,840.2056571188596,240.0,hold,-6.376496358398141e-21,-1.9243656299797358
tip,20.0,840.3419951893353,240.0,hold,-6.376622904312007e-21,-1.9244038203265297
tip,20.0,840.5687170479539,240.0,hold,-6.376833077048592e-21,-1.9244672484487948
tip,20.0,840.9457416090032,240.0,hold,-6.377181849287485e-21,-1.9245725045755913
tip,20.0,841.5727103560864,240.0,hold,-6.3777598192291384e-21,-1.9247469303775309
tip,20.0,842.6153209720237,240.0,hold,-6.3787154056164865e-21,-1.9250353172120764
tip,20.0,844.349118552082,240.0,hold,-6.380289321745048e-21,-1.925510310050155
tip,20.0,847.232317708762,240.0,hold,-6.382865436653548e-21,-1.9262877568971635
tip,20.0,852.0269012707031,240.0,hold,-6.38703864470872e-21,-1.9275471911847013
tip,20.0,860.0,240.0,hold,-6.393686545667141e-21,-1.929553464127843
tip,20.0,863.0,239.75,ramp,-6.396119259558108e-21,-1.9323004468844405
tip,20.0,866.0,239.5,ramp,-6.3985456704684834e-21,-1.9350512583189188
tip,20.0,869.0,239.25,ramp,-6.400964329460426e-21,-1.937805471787047
tip,20.0,872.0,239.0,ramp,-6.403373900031472e-21,-1.9405626929333684
tip,20.0,875.0,238.75,ramp,-6.4057731485821384e-21,-1.9433225569684036
tip,20.0,878.0,238.5,ramp,-6.408160935853627e-21,-1.9460847262233374
tip,20.0,881.0,238.25,ramp,-6.4105362092254184e-21,-1.9488488879507249
tip,20.0,884.0,238.0,ramp,-6.4128979957764376e-21,-1.951614752343707
tip,20.0,887.0,237.75,ramp,-6.4152453960249784e-21,-1.9543820507495167
tip,20.0,890.0,237.5,ramp,-6.417577578273066e-21,-1.9571505340560291
tip,20.0,893.0,237.25,ramp,-6.4198937734895325e-21,-1.9599199712325794
tip,20.0,896.0,237.0,ramp,-6.422193270673978e-21,-1.9626901480085064
tip,20.0,899.0,236.75,ramp,-6.424475412650556e-21,-1.9654608656748205
tip,20.0,902.0,236.5,ramp,-6.426739592246343e-21,-1.9682319399960542
tip,20.0,905.0,236.25,ramp,-6.4289852488142295e-21,-1.9710032002208266
tip,20.0,908.0,236.0,ramp,-6.431211865065001e-21,-1.9737744881810129
tip,20.0,911.0,235.75,ramp,-6.433418964176712e-21,-1.9765456574703715
tip,20.0,914.0,235.5,ramp,-6.435606107153762e-21,-1.9793165726947408
tip,20.0,917.0,235.25,ramp,-6.437772890410321e-21,-1.982087108786527
tip,20.0,920.0,235.0,ramp,-6.439918943556085e-21,-1.9848571503771775
tip,20.0,923.0,234.75,ramp,-6.442043927364495e-21,-1.9876265912219404
tip,20.0,926.0,234.5,ramp,-6.44414753190541e-21,-1.99039533367174
tip,20.0,929.0,234.25,ramp,-6.446229474826819e-21,-1.9931632881877543
tip,20.0,932.0,234.0,ramp,-6.448289499770966e-21,-1.9959303728944833
tip,20.0,935.0,233.75,ramp,-6.4503273749123074e-21,-1.9986965131677012
tip,20.0,938.0,233.5,ramp,-6.452342891605932e-21,-2.001461641254027
tip,20.0,941.0,233.25,ramp,-6.4543358631361005e-21,-2.004225695919136
tip,20.0,944.0,233.0,ramp,-6.456306123555618e-21,-2.0069886221219453
tip,20.0,947.0,232.75,ramp,-6.458253526607885e-21,-2.0097503707124273
tip,20.0,950.0,232.5,ramp,-6.4601779447239875e-21,-2.0125108981508477
tip,20.0,953.0,232.25,ramp,-6.462079268088159e-21,-2.015270166246517
tip,20.0,956.0,232.0,ramp,-6.463957403765539e-21,-2.0180281419142996
tip,20.0,959.0,231.75,ramp,-6.465812274886658e-21,-2.0207847969472734
tip,20.0,962.0,231.5,ramp,-6.467643819883772e-21,-2.0235401078041453
tip,20.0,965.0,231.25,ramp,-6.46945199177445e-21,-2.026294055410079
tip,20.0,968.0,231.0,ramp,-6.471236757488495e-21,-2.0290466249698245
tip,20.0,971.0,230.75,ramp,-6.472998097234325e-21,-2.0317978057920136
tip,20.0,974.0,230.5,ramp,-6.4747360039016775e-21,-2.0345475911237303
tip,20.0,977.0,230.25,ramp,-6.476450482497448e-21,-2.0372959779944204
tip,20.0,980.0,230.0,ramp,-6.478141549612009e-21,-2.0400429670683886
tip,20.0,980.0001,230.0,hold,-6.478141605590743e-21,-2.0400429846967505
tip,20.0,980.0001662938736,230.0,hold,-6.478141642701201e-21,-2.0400429963832702
tip,20.0,980.0002765365241,230.0,hold,-6.478141704413604e-21,-2.040043015817232
tip,20.0,980.0004598632978,230.0,hold,-6.478141807037518e-21,-2.040043048134709
tip,20.0,980.0007647244913,230.0,hold,-6.478141977694695e-21,-2.0400431018766616
tip,20.0,980.0012716899791,230.0,hold,-6.47814226148685e-21,-2.040043191246149
tip,20.0,980.0021147425268,230.0,hold,-6.4781427334150474e-21,-2.0400433398618887
tip,20.0,980.0035166872651,230.0,hold,-6.478143518200602e-21,-2.04004358700009
tip,20.0,980.0058480354764,230.0,hold,-6.4781448232450185e-21,-2.0400439979739264
tip,20.0,980.0097249247247,230.0,hold,-6.47814699343767e-21,-2.0400446813931175
tip,20.0,980.0161719540316,230.0,hold,-6.478150602290123e-21,-2.0400458178632004
tip,20.0,980.0268929688,230.0,hold,-6.4781566034663e-21,-2.040047707704162
tip,20.0,980.04472135955,230.0,hold,-6.478166582710738e-21,-2.0400508502856067
tip,20.0,980.0743688811331,230.0,hold,-6.4781831766319466e-21,-2.040056075906566
tip,20.0,980.1236708932071,230.0,hold,-6.478210768676933e-21,-2.0400647649660577
tip,20.0,980.2056571188596,230.0,hold,-6.478256645287411e-21,-2.040079212050278
tip,20.0,980.3419951893353,230.0,hold,-6.478332915181731e-21,-2.040103230337053
tip,20.0,980.5687170479539,230.0,hold,-6.4784596917904826e-21,-2.0401431537822403
tip,20.0,980.9457416090032,230.0,hold,-6.478670360020768e-21,-2.0402094956857457
tip,20.0,981.5727103560864,230.0,hold,-6.479020264443923e-21,-2.0403196847040217
tip,20.0,982.6153209720237,230.0,hold,-6.479600964268648e-21,-2.0405025539087673
tip,20.0,984.349118552082,230.0,hold,-6.480563409266878e-21,-2.0408056391585716
tip,20.0,987.232317708762,230.0,hold,-6.4821550362981346e-21,-2.041306861230742
tip,20.0,992.0269012707031,230.0,hold,-6.48477755647729e-21,-2.042132723680105
tip,20.0,1000.0,230.0,hold,-6.489072665312188e-21,-2.0434853039694243
tip,20.0,1003.0,229.75,ramp,-6.4906632821122334e-21,-2.046210349592244
tip,20.0,1006.0,229.5,ramp,-6.492233444266364e-21,-2.0489348766914848
tip,20.0,1009.0,229.25,ramp,-6.493783076700464e-21,-2.05165885985171
tip,20.0,1012.0,229.0,ramp,-6.495312120354453e-21,-2.05438227861153
tip,20.0,1015.0,228.75,ramp,-6.496820531383539e-21,-2.057105117237761
tip,20.0,1018.0,228.5,ramp,-6.4983082804051646e-21,-2.05982736451259
tip,20.0,1021.0,228.25,ramp,-6.499775351787839e-21,-2.0625490135326316
tip,20.0,1024.0,228.0,ramp,-6.501221742978841e-21,-2.065270061519009
tip,20.0,1027.0,227.75,ramp,-6.502647463867803e-21,-2.067990509637596
tip,20.0,1030.0,227.5,ramp,-6.504052536183431e-21,-2.0707103628286267
tip,20.0,1033.0,227.25,ramp,-6.5054369929210205e-21,-2.0734296296449877
tip,20.0,1036.0,227.0,ramp,-6.5068008777984696e-21,-2.0761483220985455
tip,20.0,1039.0,226.75,ramp,-6.5081442447386976e-21,-2.0788664555138823
tip,20.0,1042.0,226.5,ramp,-6.509467157376742e-21,-2.0815840483889594
tip,20.0,1045.0,226.25,ramp,-6.51076968858967e-21,-2.084301122262161
tip,20.0,1048.0,226.0,ramp,-6.512051920047854e-21,-2.087017701585299
tip,20.0,1051.0,225.75,ramp,-6.513313941786081e-21,-2.089733813602141
tip,20.0,1054.0,225.5,ramp,-6.514555851793266e-21,-2.0924494882321043
tip,20.0,1057.0,225.25,ramp,-6.515777755619514e-21,-2.0951647579587527
tip,20.0,1060.0,225.0,ramp,-6.516979765999465e-21,-2.097879657722794
tip,20.0,1063.0,224.75,ramp,-6.518162002490823e-21,-2.100594224819255
tip,20.0,1066.0,224.5,ramp,-6.519324591127307e-21,-2.103308498798623
tip,20.0,1069.0,224.25,ramp,-6.520467664084966e-21,-2.106022521371643
tip,20.0,1072.0,224.0,ramp,-6.521591359361258e-21,-2.108736336317602
tip,20.0,1075.0,223.75,ramp,-6.522695820466029e-21,-2.1114499893958554
tip,20.0,1078.0,223.5,ramp,-6.523781196123868e-21,-2.114163528260439
tip,20.0,1081.0,223.25,ramp,-6.5248476399871096e-21,-2.1168770023775716
tip,20.0,1084.0,223.0,ramp,-6.525895310358982e-21,-2.1195904629458875
tip,20.0,1087.0,222.75,ramp,-6.526924369926388e-21,-2.122303962819271
tip,20.0,1090.0,222.5,ramp,-6.527934985501853e-21,-2.125017556432153
tip,20.0,1093.0,222.25,ramp,-6.528927327774212e-21,-2.1277312997271505
tip,20.0,1096.0,222.0,ramp,-6.5299015710675516e-21,-2.1304452500849114
tip,20.0,1099.0,221.75,ramp,-6.530857893108166e-21,-2.133159466256101
tip,20.0,1102.0,221.5,ramp,-6.531796474799051e-21,-2.1358740082953953
tip,20.0,1105.0,221.25,ramp,-6.532717500001798e-21,-2.138588937497448
tip,20.0,1108.0,221.0,ramp,-6.533621155325363e-21,-2.1413043163346734
tip,20.0,1111.0,220.75,ramp,-6.5345076299216894e-21,-2.1440202083968605
tip,20.0,1114.0,220.5,ramp,-6.5353771152876996e-21,-2.1467366783324637
tip,20.0,1117.0,220.25,ramp,-6.5362298050736664e-21,-2.149453791791597
tip,20.0,1120.0,220.0,ramp,-6.537065894897508e-21,-2.1521716153705803
tip,20.0,1120.0001,220.0,hold,-6.537065922492839e-21,-2.1521716244556788
tip,20.0,1120.0001662938737,220.0,hold,-6.537065940786848e-21,-2.152171630478541
tip,20.0,1120.000276536524,220.0,hold,-6.537065971208666e-21,-2.1521716404941924
tip,20.0,1120.000459863298,220.0,hold,-6.537066021798276e-21,-2.152171657149604
tip,20.0,1120.0007647244913,220.0,hold,-6.537066105925685e-21,-2.1521716848465284
tip,20.0,1120.0012716899791,220.0,hold,-6.537066245824369e-21,-2.1521717309048034
tip,20.0,1120.0021147425268,220.0,hold,-6.537066478467189e-21,-2.1521718074968526
tip,20.0,1120.0035166872651,220.0,hold,-6.5370668653376206e-21,-2.152171934864631
tip,20.0,1120.0058480354764,220.0,hold,-6.537067508678536e-21,-2.152172146669144
tip,20.0,1120.0097249247247,220.0,hold,-6.537068578512553e-21,-2.152172498886246
tip,20.0,1120.0161719540317,220.0,hold,-6.537070357574036e-21,-2.1521730845994216
tip,20.0,1120.0268929688,220.0,hold,-6.537073316025076e-21,-2.1521740585982245
tip,20.0,1120.04472135955,220.0,hold,-6.537078235694781e-21,-2.152175678281071
tip,20.0,1120.074368881133,220.0,hold,-6.537086416657185e-21,-2.1521783716660474
tip,20.0,1120.123670893207,220.0,hold,-6.5371000206902025e-21,-2.152182850466504
tip,20.0,1120.2056571188596,220.0,hold,-6.53712264224026e-21,-2.152190298067417
tip,20.0,1120.3419951893354,220.0,hold,-6.53716025738574e-21,-2.152202681948766
tip,20.0,1120.568717047954,220.0,hold,-6.537222800479197e-21,-2.1522232727570336
tip,20.0,1120.945741609003,220.0,hold,-6.537326782065938e-21,-2.152257506191896
tip,20.0,1121.5727103560864,220.0,hold,-6.5374996314343295e-21,-2.152314412686395
tip,20.0,1122.6153209720237,220.0,hold,-6.5377868879474144e-21,-2.152408984979796
tip,20.0,1124.349118552082,220.0,hold,-6.538264076859432e-21,-2.152566087944356
tip,20.0,1127.2323177087621,220.0,hold,-6.539056229705953e-21,-2.1528268852039716
tip,20.0,1132.026901270703,220.0,hold,-6.5403697183960694e-21,-2.1532593197428658
tip,20.0,1140.0,220.0,hold,-6.542543479192106e-21,-2.1539749781680757
tip,20.0,1143.0,219.75,ramp,-6.543350974229096e-21,-2.156691612397835
tip,20.0,1146.0,219.5,ramp,-6.544142678293337e-21,-2.1594092242203713
tip,20.0,1149.0,219.25,ramp,-6.544918777682052e-21,-2.1621278785234725
tip,20.0,1152.0,219.0,ramp,-6.5456794604990495e-21,-2.164847641088708
tip,20.0,1155.0,218.75,ramp,-6.546424916474149e-21,-2.1675685785367476
tip,20.0,1158.0,218.5,ramp,-6.54715533678867e-21,-2.1702907582743136
tip,20.0,1161.0,218.25,ramp,-6.5478709139069225e-21,-2.1730142484427586
tip,20.0,1164.0,218.0,ramp,-6.548571841413521e-21,-2.175739117868228
tip,20.0,1167.0,217.75,ramp,-6.549258313856233e-21,-2.178465436013319
tip,20.0,1170.0,217.5,ramp,-6.549930526594366e-21,-2.1811932729302446
tip,20.0,1173.0,217.25,ramp,-6.550588675652338e-21,-2.1839226992154144
tip,20.0,1176.0,217.0,ramp,-6.551232957578454e-21,-2.1866537859654263
tip,20.0,1179.0,216.75,ramp,-6.5518635693086605e-21,-2.189386604734427
tip,20.0,1182.0,216.5,ramp,-6.5524807080351606e-21,-2.1921212274927964
tip,20.0,1185.0,216.25,ramp,-6.5530845710797845e-21,-2.194857726587144
tip,20.0,1188.0,216.0,ramp,-6.5536753557719225e-21,-2.1975961747015496
tip,20.0,1191.0,215.75,ramp,-6.5542532593310725e-21,-2.200336644820093
tip,20.0,1194.0,215.5,ramp,-6.5548184787536625e-21,-2.2030792101905528
tip,20.0,1197.0,215.25,ramp,-6.5553712107042e-21,-2.2058239442893113
tip,20.0,1200.0,215.0,ramp,-6.555911651410629e-21,-2.208570920787431
tip,20.0,1203.0,214.75,ramp,-6.5564399965637484e-21,-2.2113202135178627
tip,20.0,1206.0,214.5,ramp,-6.5569564412205965e-21,-2.214071896443768
tip,20.0,1209.0,214.25,ramp,-6.557461179711831e-21,-2.2168260436279645
tip,20.0,1212.0,214.0,ramp,-6.557954405552743e-21,-2.2195827292033936
tip,20.0,1215.0,213.75,ramp,-6.5584363113581724e-21,-2.2223420273446948
tip,20.0,1218.0,213.5,ramp,-6.558907088760977e-21,-2.2251040122407955
tip,20.0,1221.0,213.25,ramp,-6.559366928334001e-21,-2.2278687580684875
tip,20.0,1224.0,213.0,ramp,-6.559816019515657e-21,-2.230636338967054
tip,20.0,1227.0,212.75,ramp,-6.5602545505387765e-21,-2.2334068290138225
